COUNTRY,STATION,SOUID,YEAR,ANNUAL,WINTER_HALF_YEAR,SUMMER_HALF_YEAR,WINTER_DJF,SPRING_MAM,SUMMER_JJA,AUTUMN_SON,JANUARY,FEBRUARY,MARCH,APRIL,MAY,JUNE,JULY,AUGUST,SEPTEMBER,OCTOBER,NOVEMBER,DECEMBER
Poland,OPOLE,25130,2013,38.5,17.72,57.73,7.7,40.88,70.65,29.34,4.76,5.21,27.02,44.61,51.13,52.58,85.3,73.49,38.03,40.56,9.06,26.72
Poland,OPOLE,25130,2014,44.61,29.07,61.4,24.86,53.96,68.7,36.46,14.57,34.2,49.14,55.06,57.72,72.14,79.46,54.6,49.19,41.26,18.75,8.76
Poland,OPOLE,25130,2015,46.87,26.36,64.53,16.72,54.71,73.51,36.04,12.5,30.21,46.77,60.97,56.59,64.08,78.39,77.77,48.75,32.07,27.44,25.75
Poland,OPOLE,25130,2016,41.55,24.69,63.67,19.61,49.56,65.98,32.08,16.45,16.41,29.54,52.47,66.75,75.92,56.1,66.24,64.61,16.1,16.06,21.69
Poland,OPOLE,25130,2017,41.41,24.27,58.36,23.14,47.96,72.55,25.09,27.55,19.85,43.68,37.36,64.66,80.92,64.95,72.04,30.17,28.9,16.08,11.59
Poland,OPOLE,25130,2018,49.72,21.73,73.74,17.01,64.87,71.9,46.06,13.49,26.9,33.71,79.72,81.67,60.75,78.01,76.59,65.22,43.49,29.56,6.51
Poland,OPOLE,25130,2019,48.55,28.03,67.78,18.18,52.19,79.34,40.37,11.24,38.78,39.68,65.72,51.58,99.47,67.9,71.29,50.58,47.61,22.67,16.64
Poland,OPOLE,25130,2020,47.92,31.58,67.5,22.43,66.02,65.32,37.13,25.51,25.32,51.02,87.69,60.05,49.92,74.73,70.81,61.72,25.24,24.83,17.8
Poland,OPOLE,25130,2021,45.54,24.22,63.46,19.56,47.84,72.79,43.57,9.87,32.23,36.13,48.78,58.63,93.22,71.64,54.17,54.5,52.85,23.06,11.34
Poland,OPOLE,25130,2022,49.42,33.27,65.09,17.84,62.83,76.24,39.4,14.68,28.54,68.36,45.14,74.41,85.33,77.37,66.32,41.22,50.13,26.47,13.12
Poland,OPOLE,25130,2023,44.54,26.46,66.7,15.83,47.48,73.22,40.98,15.83,18.84,33.6,41.25,67.39,81.17,76.56,62.18,71.44,31.94,19.86,13.06
Poland,OPOLE,25130,2024,49.4,25.26,71.01,18.22,61.8,74.81,41.65,19.78,22.07,44.49,58.47,82.34,72.42,75.67,76.26,60.19,44.6,20.25,14.65
Poland,OPOLE,25130,2025,,,61.62,,,68.26,31.69,,,,65.89,55.59,72.39,57.77,74.76,43.22,27.34,24.67,16.24
Poland,CZOSTOCHOWA,25131,2010,36.09,16.12,51.59,9.73,37.21,64.96,31.07,9.7,14.52,33.52,52.58,26.02,72.36,68.49,54.27,36.03,42.96,13.83,7.72
Poland,CZOSTOCHOWA,25131,2011,42.52,23.12,61.15,11.19,59.94,59.67,38.11,6.13,20.65,46.91,50.67,81.94,66.11,42.72,70.4,54.69,31.02,28.86,9.03
Poland,CZOSTOCHOWA,25131,2012,41.31,24.47,60.79,15.38,56.99,63.32,29.28,12.96,24.74,40.38,51.86,78.58,60.11,67.15,62.58,43.58,32.53,11.61,8.66
Poland,CZOSTOCHOWA,25131,2013,36.53,13.87,57.78,4.37,37.95,72.99,27.26,2.39,1.82,24.97,42.14,46.88,53.11,90.59,74.62,38.06,34.6,8.89,16.83
Poland,CZOSTOCHOWA,25131,2014,,24.54,61.4,19.45,50.39,70.36,,9.54,33.33,44.38,50.5,56.29,70.78,83.12,57.2,50.11,,,
Poland,CZOSTOCHOWA,25131,2015,,,62.04,,,73.01,36.28,,,,58.22,53.74,61.44,77.53,79.68,40.81,41.26,26.61,22.37
Poland,CZOSTOCHOWA,25131,2016,40.23,25.27,61.62,19.28,45.19,65.28,32.09,18.06,17.27,25.56,44.36,65.62,76.01,55.55,64.35,63.99,17.02,16.83,20.22
Poland,CZOSTOCHOWA,25131,2017,39.8,23.95,55.76,23.29,45.4,68.1,25.48,30.24,18.87,39.68,37.86,58.86,76.19,64.11,64.14,33.14,28.2,14.66,10.35
Poland,CZOSTOCHOWA,25131,2018,45.64,20.19,67.78,14.02,59.33,66.45,44.5,11.18,21.48,35.05,71.42,74.33,58.64,69.38,71.08,62.56,41.0,29.94,4.22
Poland,CZOSTOCHOWA,25131,2019,44.85,27.67,62.44,17.97,48.36,72.96,36.62,10.05,41.96,40.75,62.17,42.61,95.31,59.84,64.17,50.89,50.86,8.11,13.23
Poland,CZOSTOCHOWA,25131,2020,44.89,28.79,63.37,19.95,62.02,62.44,34.22,23.84,22.99,52.66,80.03,53.95,45.94,71.37,69.46,59.28,24.97,18.72,13.81
Poland,CZOSTOCHOWA,25131,2021,42.39,22.45,58.03,17.71,45.13,65.74,41.98,10.86,29.46,37.15,46.25,52.25,89.94,62.02,46.35,52.41,56.32,18.72,12.42
Poland,CZOSTOCHOWA,25131,2022,44.67,26.39,62.57,8.34,57.23,72.42,40.05,11.92,0.0,57.63,41.78,71.77,83.33,69.27,65.0,43.64,51.02,25.11,10.62
Poland,CZOSTOCHOWA,25131,2023,42.14,25.89,63.52,14.3,47.67,68.05,38.32,13.23,19.55,35.16,40.0,67.61,76.19,72.93,55.3,68.92,31.61,14.64,9.35
Poland,CZOSTOCHOWA,25131,2024,48.08,21.67,70.69,14.62,59.07,73.89,42.16,17.77,16.9,39.19,50.58,87.15,71.31,76.13,74.17,63.97,43.06,19.42,15.73
Poland,CZOSTOCHOWA,25131,2025,,,62.38,,,68.23,29.76,,,,68.19,56.18,79.06,55.73,70.27,45.0,25.56,18.86,11.91
Poland,KATOWICE-MUCHOWIEC,25132,2010,36.02,17.19,51.27,9.69,36.91,65.83,29.7,7.37,16.99,35.67,52.75,22.82,68.67,69.38,59.54,34.5,37.34,17.0,9.25
Poland,KATOWICE-MUCHOWIEC,25132,2011,43.47,24.46,60.74,14.89,58.83,59.81,38.85,9.57,27.02,46.61,50.39,79.22,62.47,43.41,73.63,54.83,29.3,32.72,11.72
Poland,KATOWICE-MUCHOWIEC,25132,2012,41.84,24.62,60.65,15.18,56.58,63.87,30.73,14.22,19.91,39.81,53.47,76.34,61.53,67.61,62.39,41.75,35.78,14.5,13.41
Poland,KATOWICE-MUCHOWIEC,25132,2013,38.47,16.61,58.32,7.78,39.95,71.5,30.8,4.54,5.12,25.13,47.39,47.55,50.61,90.11,73.12,39.94,39.65,12.5,22.69
Poland,KATOWICE-MUCHOWIEC,25132,2014,42.54,26.72,59.29,20.9,50.62,67.39,34.37,10.83,30.06,44.44,49.08,58.31,71.03,76.29,54.97,45.64,36.85,20.53,11.72
Poland,KATOWICE-MUCHOWIEC,25132,2015,43.76,25.47,59.22,16.56,49.51,70.43,34.25,9.84,29.38,44.7,56.94,47.12,57.58,77.82,75.46,39.61,37.07,25.97,22.37
Poland,KATOWICE-MUCHOWIEC,25132,2016,38.8,24.09,59.43,18.01,42.72,64.35,32.38,15.94,15.57,27.15,43.5,57.53,70.56,57.98,64.7,62.25,18.49,16.86,14.81
Poland,KATOWICE-MUCHOWIEC,25132,2017,39.11,22.53,55.41,20.11,43.22,69.71,24.65,26.13,19.32,39.09,33.92,56.37,80.94,62.02,66.53,32.08,26.37,15.44,9.38
Poland,KATOWICE-MUCHOWIEC,25132,2018,44.78,18.33,67.79,11.45,62.24,63.62,43.08,10.3,15.03,33.06,73.25,80.75,49.89,67.1,73.44,61.69,40.05,27.58,1.97
Poland,KATOWICE-MUCHOWIEC,25132,2019,45.34,25.63,62.38,15.6,45.41,74.42,41.06,10.08,36.31,38.12,57.36,41.13,92.42,62.85,68.58,52.44,51.18,19.22,14.84
Poland,KATOWICE-MUCHOWIEC,25132,2020,44.47,30.18,64.33,20.04,63.51,63.01,32.28,22.72,22.73,49.54,88.5,53.28,45.86,71.16,71.45,55.61,22.61,18.94,10.81
Poland,KATOWICE-MUCHOWIEC,25132,2021,42.92,21.65,59.14,16.62,45.24,68.29,42.13,12.8,27.29,37.9,47.06,50.83,87.42,67.47,50.59,51.78,54.33,19.89,7.23
Poland,KATOWICE-MUCHOWIEC,25132,2022,45.88,31.78,60.71,15.58,59.18,72.18,35.51,13.58,27.05,67.74,39.56,69.62,80.11,71.59,65.11,37.5,47.63,21.0,8.12
Poland,KATOWICE-MUCHOWIEC,25132,2023,41.53,24.02,61.41,12.93,46.38,66.14,39.12,11.85,19.43,35.54,40.94,62.47,73.42,69.57,55.67,66.28,35.32,15.89,10.86
Poland,KATOWICE-MUCHOWIEC,25132,2024,45.44,22.67,66.78,14.53,56.5,70.28,40.61,14.46,18.53,40.46,48.94,79.87,68.89,69.68,72.23,60.36,43.2,18.19,9.17
Poland,KATOWICE-MUCHOWIEC,25132,2025,,,61.61,,,68.68,30.1,,,,70.0,50.35,83.78,48.66,74.09,43.17,26.91,20.33,8.25
Poland,KRAKOW-BALICE,25133,2010,,,,,,,,,,,,,,,,,,,
Poland,KRAKOW-BALICE,25133,2011,,,,,,,,,,,,,,,,,,,
Poland,KRAKOW-BALICE,25133,2012,,,,,,,,,,,,,,,,,,,
Poland,KRAKOW-BALICE,25133,2013,,,,,,,,,,,,,,,,,,,
Poland,KRAKOW-BALICE,25133,2014,,,,,,,,,,,,,,,,,,,
Poland,KRAKOW-BALICE,25133,2015,,,,,,,,,,,,,,,,,,,
Poland,KRAKOW-BALICE,25133,2016,,,,,,,,,,,,,,,,,,,
Poland,KRAKOW-BALICE,25133,2017,,,,,,,,,,,,,,,,,,,
Poland,KRAKOW-BALICE,25133,2018,,,,,,,,,,,,,,,,,,,
Poland,KRAKOW-BALICE,25133,2019,,,,,,,,,,,,,,,,,,,
Poland,KRAKOW-BALICE,25133,2020,,,,,,,,,,,,,,,,,,,
Poland,KRAKOW-BALICE,25133,2021,,,,,,,,,,,,,,,,,,,
Poland,KRAKOW-BALICE,25133,2022,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland,KRAKOW-BALICE,25133,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland,KRAKOW-BALICE,25133,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland,KRAKOW-BALICE,25133,2025,,,27.69,,,41.01,30.49,,,,0.0,0.0,0.0,45.48,76.21,43.14,27.26,21.19,8.55
Poland,TARNOW,25134,2010,36.95,18.95,50.3,11.61,40.63,62.92,30.99,7.98,22.29,40.24,52.33,29.7,59.03,69.22,60.38,30.86,41.24,20.53,8.6
Poland,TARNOW,25134,2011,42.25,25.11,59.04,14.65,56.21,57.06,39.19,12.82,23.36,43.76,49.53,75.13,60.22,38.87,72.18,58.03,32.58,27.19,12.28
Poland,TARNOW,25134,2012,40.08,25.27,57.0,15.64,55.15,59.68,30.21,13.76,21.24,44.35,49.97,70.97,55.28,64.54,59.09,41.39,33.15,16.0,10.13
Poland,TARNOW,25134,2013,37.88,16.1,56.94,7.47,41.39,68.16,29.29,5.08,7.17,24.22,47.31,52.82,50.58,81.83,71.51,36.42,37.98,13.19,23.31
Poland,TARNOW,25134,2014,36.78,25.3,54.83,20.39,46.66,61.03,25.18,10.89,27.68,38.6,40.61,60.56,69.61,65.0,48.76,44.08,31.26,0.0,3.63
Poland,TARNOW,25134,2015,47.39,20.61,64.91,15.14,51.38,79.38,35.05,13.79,30.48,46.25,57.47,50.46,73.61,79.19,85.13,42.92,39.3,22.81,24.7
Poland,TARNOW,25134,2016,42.68,25.37,65.35,20.18,49.28,72.24,31.84,17.63,18.07,29.17,47.22,71.37,78.44,69.52,68.95,56.14,20.11,19.67,15.32
Poland,TARNOW,25134,2017,41.61,22.36,60.25,21.29,42.53,74.98,28.64,21.8,27.32,30.35,38.08,59.01,83.78,70.46,70.99,38.5,27.12,20.33,10.62
Poland,TARNOW,25134,2018,45.98,21.83,66.84,14.18,64.57,63.8,41.58,17.04,14.94,40.22,72.11,81.61,62.19,57.34,71.8,55.61,40.83,28.31,7.85
Poland,TARNOW,25134,2019,47.32,26.76,64.42,16.6,46.93,77.93,43.56,8.84,34.88,40.7,58.31,42.15,91.81,69.49,72.93,52.11,51.67,26.64,18.41
Poland,TARNOW,25134,2020,45.98,32.45,64.48,23.32,60.99,66.24,32.91,27.07,24.57,45.62,84.39,53.71,50.44,72.96,74.81,50.31,28.52,20.06,18.63
Poland,TARNOW,25134,2021,43.48,24.08,60.03,20.07,46.0,70.89,40.33,17.58,24.43,35.13,45.64,57.2,90.75,70.54,52.02,44.06,54.76,21.69,7.04
Poland,TARNOW,25134,2022,45.82,30.11,61.37,15.67,56.11,72.45,36.42,14.84,26.13,55.56,38.39,73.79,83.61,70.16,63.95,37.5,48.44,22.92,12.63
Poland,TARNOW,25134,2023,41.82,25.67,61.62,14.13,50.18,66.68,34.81,9.78,20.6,39.09,44.03,67.23,66.14,73.66,60.22,57.92,31.69,14.92,15.05
Poland,TARNOW,25134,2024,40.75,19.01,60.0,11.55,50.29,60.93,40.16,5.99,13.74,32.18,44.67,73.84,50.42,66.75,65.3,58.14,42.58,19.69,14.3
Poland,TARNOW,25134,2025,,,56.22,,,68.61,25.58,,,,59.83,39.03,80.03,55.59,70.56,32.36,24.09,20.33,15.89
Poland,SANDOMIERZ,25135,2010,39.74,18.21,55.54,10.69,43.52,70.03,31.26,9.97,19.49,42.61,54.08,34.22,71.39,75.59,63.15,34.61,40.81,18.06,11.56
Poland,SANDOMIERZ,25135,2011,43.29,25.14,61.33,14.2,60.01,60.27,37.88,10.13,21.64,48.09,56.03,75.78,66.78,40.19,74.06,54.94,34.7,24.08,11.94
Poland,SANDOMIERZ,25135,2012,41.03,25.41,59.57,16.72,55.34,63.29,28.34,16.32,22.27,42.93,48.25,74.62,57.19,74.06,58.41,43.94,30.08,10.94,12.04
Poland,SANDOMIERZ,25135,2013,39.74,15.08,61.47,7.34,43.15,75.05,29.2,5.38,4.32,26.53,45.72,57.28,61.69,86.4,76.61,39.89,35.94,11.56,22.12
Poland,SANDOMIERZ,25135,2014,,24.29,57.42,19.06,47.61,63.25,,7.85,28.1,40.11,42.39,60.16,71.81,66.42,51.8,51.75,,,
Poland,SANDOMIERZ,25135,2015,,,59.09,,,75.5,33.07,,,,48.44,42.53,68.25,74.28,83.66,37.61,40.44,20.75,25.7
Poland,SANDOMIERZ,25135,2016,,25.21,,20.02,47.92,69.15,,17.93,16.04,29.86,47.98,65.92,81.34,61.75,65.15,64.23,21.41,18.31,18.18
Poland,SANDOMIERZ,25135,2017,43.27,24.44,62.53,24.24,47.77,75.43,28.16,25.64,28.81,33.76,45.86,63.63,83.04,68.06,75.91,39.36,26.4,18.78,11.05
Poland,SANDOMIERZ,25135,2018,51.58,22.67,75.08,15.47,70.02,71.59,49.56,17.69,17.92,43.63,78.56,88.15,71.11,62.42,81.24,68.78,47.77,32.19,7.69
Poland,SANDOMIERZ,25135,2019,50.21,30.83,70.43,19.13,53.95,81.57,43.44,12.77,39.57,46.18,65.83,49.66,98.86,69.92,76.48,59.56,53.98,16.44,13.06
Poland,SANDOMIERZ,25135,2020,48.33,31.34,70.21,20.7,68.08,69.66,35.66,23.39,25.98,54.35,86.43,65.24,55.78,74.89,77.85,61.92,28.31,17.0,10.78
Poland,SANDOMIERZ,25135,2021,47.27,23.21,64.84,18.24,52.75,73.8,45.11,15.73,29.29,41.47,51.81,63.12,93.87,78.58,50.89,52.81,58.41,23.67,9.06
Poland,SANDOMIERZ,25135,2022,50.53,34.24,69.61,19.12,64.2,81.34,35.6,16.8,32.83,64.22,43.5,84.22,94.03,72.74,77.66,44.64,45.75,16.06,12.07
Poland,SANDOMIERZ,25135,2023,45.95,24.29,68.19,15.5,52.09,72.02,43.46,8.01,27.59,36.34,47.39,72.39,70.58,80.48,64.95,72.92,37.72,19.94,12.23
Poland,SANDOMIERZ,25135,2024,51.39,23.6,76.64,16.59,62.28,78.49,46.98,21.26,16.26,33.6,57.36,95.73,76.14,80.75,78.49,70.56,45.49,24.83,14.3
Poland,SANDOMIERZ,25135,2025,,,65.03,,,70.47,30.81,,,,74.78,58.79,83.44,56.64,71.75,45.06,29.49,17.92,10.32
Poland,ZAMOSC,25136,2010,,,,,,,,,,,,,,,,,,,
Poland,ZAMOSC,25136,2011,,,,,,,,,,,,,,,,,,,
Poland,ZAMOSC,25136,2012,,,,,,,,,,,,,,,,,,,
Poland,ZAMOSC,25136,2013,,,,,,,,,,,,,,,,,,,
Poland,ZAMOSC,25136,2014,,,,,,,,,,,,,,,,,,,
Poland,ZAMOSC,25136,2015,,,,,,,,,,,,,,,,,,,
Poland,ZAMOSC,25136,2016,,,,,,,,,,,,,,,,,,,
Poland,ZAMOSC,25136,2017,,,,,,,,,,,,,,,,,,,
Poland,ZAMOSC,25136,2018,,,,,,,,,,,,,,,,,,,
Poland,ZAMOSC,25136,2019,,,,,,,,,,,,,,,,,,,
Poland,ZAMOSC,25136,2020,,,,,,,,,,,,,,,,,,,
Poland,ZAMOSC,25136,2021,,,,,,,,,,,,,,,,,,,
Poland,ZAMOSC,25136,2022,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland,ZAMOSC,25136,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland,ZAMOSC,25136,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland,ZAMOSC,25136,2025,,,0.51,,,0.0,16.36,,,,0.0,0.0,0.0,0.0,0.0,3.08,30.7,14.83,12.02
Poland,ZGORZELEC,25137,2010,,17.58,54.11,12.4,38.39,67.22,,10.51,16.9,32.58,59.75,23.52,78.81,80.11,43.12,39.86,40.11,,
Poland,LEGNICA,25138,2010,38.36,19.27,55.31,13.34,41.59,66.12,32.73,10.7,19.29,35.86,63.5,26.1,76.33,73.04,49.33,44.11,38.15,15.75,7.82
Poland,LEGNICA,25138,2011,44.63,24.71,60.5,15.59,58.8,58.85,42.61,14.41,25.51,46.42,48.42,81.21,68.83,47.37,60.67,56.22,36.88,34.92,13.82
Poland,LEGNICA,25138,2012,43.32,28.32,62.81,18.44,58.23,65.04,30.71,13.31,28.88,42.37,56.03,76.24,53.92,69.14,71.69,48.92,33.49,9.64,15.19
Poland,LEGNICA,25138,2013,36.65,16.48,54.69,8.42,38.14,70.03,27.15,3.09,6.82,29.52,37.22,47.66,53.78,81.69,74.09,32.39,38.23,10.47,21.56
Poland,LEGNICA,25138,2014,,29.16,57.75,26.8,49.49,64.4,,17.1,43.33,45.03,46.75,56.61,65.72,72.5,55.03,48.96,,,14.57
Poland,LEGNICA,25138,2015,49.7,,70.28,19.35,62.77,74.65,37.08,11.45,33.21,46.39,75.31,66.48,60.92,80.38,82.2,55.81,30.43,25.22,27.02
Poland,LEGNICA,25138,2016,44.29,25.7,65.52,23.07,49.76,68.5,36.15,17.8,24.48,29.17,49.47,70.65,77.39,61.85,66.53,67.14,20.32,21.53,25.08
Poland,LEGNICA,25138,2017,43.66,26.53,61.08,23.91,51.78,74.05,28.2,24.68,21.76,45.19,40.47,69.33,82.44,67.47,72.5,33.42,34.11,16.86,13.47
Poland,LEGNICA,25138,2018,52.91,25.07,76.67,20.23,68.19,76.2,48.31,9.92,39.14,38.01,78.81,88.09,62.22,87.23,78.71,64.14,50.73,29.97,7.34
Poland,LEGNICA,25138,2019,50.59,29.7,70.85,19.34,56.31,79.28,42.33,11.21,41.64,38.49,71.78,59.17,101.06,70.75,66.75,56.14,45.43,25.31,20.22
Poland,LEGNICA,25138,2020,48.82,33.41,67.65,24.61,68.01,65.05,36.21,27.93,25.75,55.08,85.75,63.76,54.25,74.14,66.4,61.56,24.57,22.89,23.23
Poland,LEGNICA,25138,2021,44.41,26.45,60.1,21.98,50.05,67.27,41.5,11.59,32.11,44.76,50.08,55.32,84.89,62.77,54.73,53.08,51.05,20.06,12.28
Poland,LEGNICA,25138,2022,51.2,33.19,67.25,19.77,65.81,74.84,42.65,17.34,30.74,66.99,47.69,82.15,82.39,75.86,66.51,48.17,51.08,28.42,15.19
Poland,LEGNICA,25138,2023,46.32,27.99,68.68,17.48,51.58,71.59,44.08,12.72,25.3,35.03,41.14,78.23,76.67,78.23,60.05,77.44,34.25,20.86,14.92
Poland,LEGNICA,25138,2024,47.24,25.01,68.38,17.96,59.54,70.93,39.37,23.09,15.72,40.51,58.78,79.3,62.39,76.18,73.95,58.86,38.59,20.64,16.67
Poland,LEGNICA,25138,2025,,,61.84,,,67.34,33.77,,,,58.28,60.81,73.67,55.89,72.66,49.58,24.65,27.39,23.52
Poland,LUBLIN-RADAWIEC,25139,2010,38.56,17.22,55.67,10.65,42.49,70.5,29.0,7.42,22.59,38.36,50.61,38.76,73.81,74.33,63.47,32.72,40.11,13.81,5.78
Poland,LUBLIN-RADAWIEC,25139,2011,43.51,22.22,63.79,10.42,60.85,63.74,38.1,4.92,21.64,46.72,57.58,78.15,72.47,45.99,73.04,55.31,37.42,21.61,6.24
Poland,LUBLIN-RADAWIEC,25139,2012,40.67,23.67,60.86,13.0,54.98,64.96,29.26,11.56,21.78,43.23,48.28,73.23,57.61,77.15,59.89,48.08,30.91,8.72,6.34
Poland,LUBLIN-RADAWIEC,25139,2013,37.65,14.7,58.98,5.79,44.43,71.99,24.85,7.31,3.48,30.16,43.5,59.6,60.03,83.31,72.26,33.94,30.48,9.94,14.35
Poland,LUBLIN-RADAWIEC,25139,2014,41.74,21.17,59.95,15.69,48.48,65.84,39.13,6.18,27.71,38.6,50.39,56.51,70.86,71.94,54.89,54.97,49.14,12.94,6.05
Poland,LUBLIN-RADAWIEC,25139,2015,45.93,24.99,64.83,13.87,51.11,80.05,33.97,8.04,28.99,44.76,56.78,51.96,76.78,75.89,87.37,39.53,42.5,19.58,17.61
Poland,LUBLIN-RADAWIEC,25139,2016,42.63,23.64,67.91,15.13,52.95,73.78,31.16,13.55,14.17,33.68,47.11,77.88,83.86,67.9,69.89,60.42,19.11,14.36,8.9
Poland,LUBLIN-RADAWIEC,25139,2017,40.71,18.89,63.21,17.3,48.41,74.26,23.26,21.4,22.05,27.66,45.69,71.8,82.39,67.42,73.23,38.0,20.19,11.69,5.7
Poland,LUBLIN-RADAWIEC,25139,2018,48.92,17.77,73.1,11.27,68.76,70.43,44.99,11.29,17.41,40.08,77.83,88.66,73.5,60.75,77.12,60.5,46.75,27.67,3.87
Poland,LUBLIN-RADAWIEC,25139,2019,,25.74,,13.72,51.54,,,7.04,32.02,37.74,67.22,50.11,98.61,68.87,,,,,
Poland,LUBLIN-RADAWIEC,25139,2020,,,,,,73.63,34.49,,,,,,68.43,76.77,75.03,62.19,26.53,15.0,8.6
Poland,LUBLIN-RADAWIEC,25139,2021,46.08,21.95,64.82,16.69,51.91,73.03,41.4,14.17,28.42,39.38,53.67,62.74,93.19,77.2,49.35,52.92,50.83,20.14,10.35
Poland,LUBLIN-RADAWIEC,25139,2022,47.1,30.1,67.33,16.69,60.94,79.06,31.65,13.39,27.38,57.93,43.33,80.99,93.17,66.64,77.82,41.22,42.18,11.19,8.06
Poland,LUBLIN-RADAWIEC,25139,2023,44.96,21.18,69.45,12.64,54.23,72.66,40.26,6.13,24.91,34.62,47.58,80.27,74.83,74.87,68.36,70.28,34.19,16.5,5.97
Poland,LUBLIN-RADAWIEC,25139,2024,49.64,20.58,75.87,12.6,63.13,77.47,42.73,16.91,15.09,34.35,55.75,99.03,76.61,80.83,74.95,67.17,40.32,20.78,12.37
Poland,LUBLIN-RADAWIEC,25139,2025,,,66.04,,,71.36,31.87,,,,76.53,58.04,80.67,63.44,70.27,47.5,32.37,15.72,8.28
Poland,KOLO,25140,2010,37.61,16.38,55.97,10.77,40.2,69.54,28.91,9.22,20.18,29.95,57.78,33.44,79.97,73.63,55.35,35.81,42.28,8.19,4.78
Poland,KOLO,25140,2011,44.87,21.88,64.75,10.7,62.68,63.38,40.07,4.25,24.4,47.18,60.58,80.22,80.0,45.05,65.62,57.14,33.82,29.47,10.27
Poland,KOLO,25140,2012,41.37,25.81,60.2,15.26,57.9,62.64,29.1,12.26,23.79,45.22,50.67,77.58,52.47,71.08,64.06,44.25,33.92,8.97,10.7
Poland,KOLO,25140,2013,38.18,16.33,59.01,7.15,42.34,72.93,27.83,5.59,4.94,32.5,39.47,54.95,61.56,82.12,74.73,40.08,33.76,9.44,15.73
Poland,KOLO,25140,2014,41.0,24.73,59.25,20.59,50.88,62.44,32.51,12.63,34.79,42.47,55.81,54.52,62.61,72.2,52.5,57.81,29.78,10.03,6.96
Poland,KOLO,25140,2015,44.89,19.62,68.67,12.81,56.54,76.92,29.94,8.71,23.81,38.49,66.44,65.0,65.72,76.16,88.52,49.39,26.94,13.58,14.44
Poland,KOLO,25140,2016,42.38,19.28,67.29,15.38,52.32,68.97,32.02,13.41,18.48,28.6,53.06,75.32,82.28,58.79,66.26,68.08,13.95,14.64,15.67
Poland,KOLO,25140,2017,38.29,19.61,56.45,17.63,48.35,65.53,22.83,19.35,17.89,35.83,38.69,70.22,66.97,62.12,67.53,32.14,27.61,8.58,10.35
Poland,KOLO,25140,2018,47.67,20.58,72.78,16.11,67.36,69.01,38.8,10.24,28.99,38.15,74.94,89.22,69.11,59.01,78.92,65.17,44.17,6.89,6.21
Poland,KOLO,25140,2019,45.77,23.12,67.2,15.87,56.04,75.72,33.2,6.24,37.23,38.84,78.58,51.42,96.14,59.41,72.26,46.0,38.15,15.28,10.54
Poland,KOLO,25140,2020,44.47,25.5,65.62,15.25,64.4,64.44,33.41,15.78,19.71,52.85,83.03,57.93,54.92,66.29,71.8,59.81,27.18,13.44,10.43
Poland,KOLO,25140,2021,36.82,20.96,50.65,15.32,43.47,56.22,31.32,8.2,28.63,38.36,41.39,50.59,73.58,53.23,42.42,42.89,41.18,9.56,11.67
Poland,KOLO,25140,2022,42.79,27.23,58.26,16.47,57.16,63.93,34.4,13.6,24.97,61.61,46.89,62.66,67.94,64.22,59.76,47.67,40.3,15.03,7.34
Poland,KOLO,25140,2023,43.72,19.72,69.99,12.67,49.54,71.3,39.88,7.34,24.46,24.17,41.33,82.85,79.72,75.32,59.11,81.33,20.19,18.78,9.65
Poland,KOLO,25140,2024,46.72,19.23,71.8,12.5,58.19,76.1,40.17,13.87,14.08,38.49,51.72,84.14,70.64,82.04,75.43,65.94,42.72,11.78,8.09
Poland,KOLO,25140,2025,,,63.4,,,64.8,34.07,,,,67.42,62.15,70.97,53.36,70.27,56.39,24.41,21.72,15.38
Poland,PLOCK,25141,2010,41.09,17.47,60.46,11.38,44.53,73.51,33.34,13.28,18.42,33.68,62.36,38.12,82.17,77.34,61.29,41.67,49.81,8.0,5.75
Poland,PLOCK,25141,2011,47.37,25.09,68.72,13.79,67.44,66.56,39.72,5.81,31.52,49.7,71.75,80.99,83.25,42.58,74.38,59.67,35.11,24.53,9.17
Poland,PLOCK,25141,2012,44.99,27.82,64.3,17.47,66.49,63.4,31.07,14.87,29.14,54.09,60.14,85.05,55.72,74.35,59.87,49.78,34.68,8.64,12.34
Poland,PLOCK,25141,2013,40.68,18.96,61.95,9.3,48.14,76.05,28.07,6.64,8.87,41.29,43.31,59.68,70.17,82.55,75.24,39.72,34.65,9.61,13.41
